airrace1.jpg	 - (1403, 132, 365, 543)
airrace2.jpg	 - (207, 126, 60, 28)
airrace3.jpg	 - (244, 152, 30, 188)
airrace4.jpg	 - (101, 58, 42, 162)
airrace5.jpg	 - (285, 114, 14, 24)
Aliceillustration1.png	 - (19, 36, 334, 438)
Aliceillustration2.jpg	 - (148, 119, 169, 178)
Aliceillustration3.jpg	 - (47, 96, 449, 402)
Aliceillustration4.jpg	 - (129, 108, 503, 313)
barcode1.jpg	 - (50, 0, 410, 229)
barcode2.jpg	 - (178, 96, 142, 47)
barcode3.jpg	 - (2, 0, 636, 152)
barcode4.jpg	 - (9, 13, 546, 296)
barcode5.jpg	 - (6, 14, 634, 389)
bird1.jpg	 - (207, 170, 356, 228)
bird2.jpg	 - (133, 84, 207, 114)
bird3.jpg	 - (236, 164, 255, 195)
bird4.jpg	 - (141, 102, 255, 123)
bird5.jpg	 - (23, 1, 523, 358)
birdnest1.jpg	 - (91, 322, 2352, 385)
birdnest2.jpg	 - (308, 254, 2241, 587)
birdnest3.jpg	 - (188, 214, 1250, 186)
birdnest4.jpg	 - (22, 95, 447, 91)
birdnest5.jpg	 - (29, 135, 459, 104)
blackcat1.jpg	 - (255, 154, 163, 147)
blackcat2.jpg	 - (155, 87, 186, 207)
blackcat3.jpg	 - (1193, 874, 1259, 108)
blackcat4.jpg	 - (248, 160, 208, 48)
blackcat5.jpg	 - (116, 211, 154, 196)
boxing1.jpg	 - (51, 41, 396, 317)
boxing2.jpg	 - (45, 108, 394, 225)
boxing3.jpg	 - (1089, 285, 2101, 706)
boxing4.jpg	 - (86, 44, 363, 425)
boxing5.jpg	 - (37, 70, 415, 301)
brownbear1.jpg	 - (509, 175, 616, 277)
brownbear2.jpg	 - (137, 159, 83, 147)
brownbear3.jpg	 - (434, 531, 2156, 454)
brownbear4.jpg	 - (307, 143, 245, 91)
brownbear5.jpg	 - (215, 152, 213, 100)
butterfly1.jpg	 - (233, 101, 194, 210)
butterfly2.jpg	 - (195, 143, 331, 170)
butterfly3.jpg	 - (193, 170, 306, 424)
butterfly4.jpg	 - (163, 98, 151, 131)
butterfly5.jpg	 - (129, 202, 145, 108)
cablecar1.jpg	 - (118, 119, 181, 377)
cablecar2.jpg	 - (130, 118, 69, 98)
cablecar3.jpg	 - (55, 629, 412, 289)
cablecar4.jpg	 - (383, 212, 74, 69)
cablecar5.jpg	 - (236, 107, 67, 75)
cake1.jpg	 - (154, 203, 524, 317)
cake2.jpg	 - (60, 78, 342, 261)
cake3.jpg	 - (37, 46, 298, 247)
